layer,model,task,group,data_pct,chunk_bits,cumulative_bits,bits_per_sample,accuracy,eval_split
16,instruct,correctness_instruct,enhancement,0.04,3469.900634765625,3605.3153381347656,10.042661109010488,0.6777777671813965,
16,instruct,correctness_instruct,enhancement,0.06,132.4527130126953,3737.768051147461,6.947524258638404,0.748603343963623,
16,instruct,correctness_instruct,enhancement,0.08,3709.96240234375,7447.730453491211,10.372883639959904,0.23333333432674408,
16,instruct,correctness_instruct,enhancement,0.1,3135.084716796875,10582.815170288086,11.798010223286607,0.7765362858772278,
16,instruct,correctness_instruct,enhancement,0.12000000000000001,1793.635009765625,12376.450180053711,11.491597195964449,0.7888889312744141,
16,instruct,correctness_instruct,enhancement,0.13999999999999999,589.0062866210938,12965.456466674805,10.322815658180577,0.7709497213363647,
16,instruct,correctness_instruct,enhancement,0.16,2943.877197265625,15909.33366394043,11.078923164303921,0.25,
16,instruct,correctness_instruct,enhancement,0.18,3341.368896484375,19250.702560424805,11.919939665897711,0.7765362858772278,
16,instruct,correctness_instruct,enhancement,0.2,2045.2919921875,21295.994552612305,11.864063817611312,0.7944444417953491,
16,instruct,correctness_instruct,enhancement,0.25,1303.0302734375,22599.024826049805,10.070866678275314,0.7728285193443298,
16,instruct,correctness_instruct,enhancement,0.3,5638.494140625,28237.518966674805,10.485525052608542,0.23608018457889557,
16,instruct,correctness_instruct,enhancement,0.35,8935.3017578125,37172.820724487305,11.834708922154507,0.7968750596046448,
16,instruct,correctness_instruct,enhancement,0.39999999999999997,10095.93359375,47268.754318237305,13.166783932656632,0.7661470174789429,
16,instruct,correctness_instruct,enhancement,0.44999999999999996,8925.7490234375,56194.503341674805,13.912974335646151,0.804008960723877,
16,instruct,correctness_instruct,enhancement,0.49999999999999994,1748.513916015625,57943.01725769043,12.91065446918236,0.7683742046356201,
16,instruct,correctness_instruct,enhancement,0.5499999999999999,3700.980712890625,61643.997970581055,12.486124766169953,0.25167039036750793,
16,instruct,correctness_instruct,enhancement,0.5999999999999999,11993.9072265625,73637.90519714355,13.672095283539464,0.7394209504127502,
16,instruct,correctness_instruct,enhancement,0.6499999999999999,7045.896484375,80683.80168151855,13.827558128794953,0.7661470174789429,
16,instruct,correctness_instruct,enhancement,0.7,1978.259521484375,82662.06120300293,13.156463664332792,0.7455357313156128,
16,instruct,correctness_instruct,enhancement,0.7499999999999998,1381.5753173828125,84043.63652038574,12.484200314971144,0.24498887360095978,
16,instruct,correctness_instruct,enhancement,0.7999999999999998,4253.81787109375,88297.45439147949,12.295983065238755,0.21826280653476715,
16,instruct,correctness_instruct,enhancement,0.8499999999999999,2820.8291015625,91118.28349304199,11.942107928314808,0.7706013321876526,
16,instruct,correctness_instruct,enhancement,0.8999999999999999,6326.935546875,97445.21903991699,12.061544626799975,0.2249443233013153,
16,instruct,correctness_instruct,enhancement,0.9499999999999997,10531.9462890625,107977.16532897949,12.66148749167208,0.24276170134544373,
16,instruct,correctness_instruct,enhancement,0.9999999999999998,8481.0068359375,116458.17216491699,12.97439529466544,0.7767857313156128,
16,instruct,correctness_instruct,enhancement,test,41170.125,116458.17216491699,13.75547109923154,0.7691279649734497,test
16,instruct,multitask_dual,enhancement,0.02,1196.9263916015625,1196.9263916015625,6.686739617885824,0.058659217320382595,
16,instruct,multitask_dual,enhancement,0.04,4713.4825439453125,5910.408935546875,16.463534639406337,0.044444446451961994,
16,instruct,multitask_dual,enhancement,0.06,6391.356201171875,12301.76513671875,22.865734454867564,0.09497206471860409,
16,instruct,multitask_dual,enhancement,0.08,4599.799560546875,16901.564697265625,23.539783700927053,0.10000000149011612,
16,instruct,multitask_dual,enhancement,0.1,6883.6846923828125,23785.249389648438,26.516443020789787,0.061452511698007584,
16,instruct,multitask_dual,enhancement,0.12000000000000001,6278.39501953125,30063.644409179688,27.91424736228383,0.07777778059244156,
16,instruct,multitask_dual,enhancement,0.13999999999999999,3456.73388671875,33520.37829589844,26.688199280173915,0.1731843538582325,
16,instruct,multitask_dual,enhancement,0.16,6588.0941162109375,40108.472412109375,27.930691094783686,0.09166667051613331,
16,instruct,multitask_dual,enhancement,0.18,5290.3289794921875,45398.80139160156,28.1107129359762,0.16201116889715195,
16,instruct,multitask_dual,enhancement,0.2,4063.2276611328125,49462.029052734375,27.55544794024199,0.17500000074505806,
16,instruct,multitask_dual,enhancement,0.25,11868.80078125,61330.829833984375,27.3310293377827,0.12806235998868942,
16,instruct,multitask_dual,enhancement,0.3,8167.9384765625,69498.76831054688,25.807192094521678,0.2282850779592991,
16,instruct,multitask_dual,enhancement,0.35,9783.17333984375,79281.94165039062,25.240987472266994,0.203125,
16,instruct,multitask_dual,enhancement,0.39999999999999997,7163.03857421875,86444.98022460938,24.07938167816417,0.15812917798757553,
16,instruct,multitask_dual,enhancement,0.44999999999999996,5991.891845703125,92436.8720703125,22.886078749767886,0.13028953783214092,
16,instruct,multitask_dual,enhancement,0.49999999999999994,6693.705078125,99130.5771484375,22.087918259455773,0.22717149555683136,
16,instruct,multitask_dual,enhancement,0.5499999999999999,5855.584716796875,104986.16186523438,21.265173559901637,0.21826281771063805,
16,instruct,multitask_dual,enhancement,0.5999999999999999,7527.66162109375,112513.82348632812,20.890052633926498,0.16703786700963974,
16,instruct,multitask_dual,enhancement,0.6499999999999999,7126.555908203125,119640.37939453125,20.503921061616325,0.237193763256073,
16,instruct,multitask_dual,enhancement,0.7,5257.6943359375,124898.07373046875,19.878732091432237,0.2176339328289032,
16,instruct,multitask_dual,enhancement,0.7499999999999998,6308.581787109375,131206.65551757812,19.489996363276607,0.2761692777276039,
16,instruct,multitask_dual,enhancement,0.7999999999999998,4803.90673828125,136010.56225585938,18.94033731456056,0.2583518996834755,
16,instruct,multitask_dual,enhancement,0.8499999999999999,6735.764404296875,142746.32666015625,18.70856181653424,0.3340757340192795,
16,instruct,multitask_dual,enhancement,0.8999999999999999,8173.275390625,150919.60205078125,18.680480511298583,0.24832963198423386,
16,instruct,multitask_dual,enhancement,0.9499999999999997,6875.73828125,157795.34033203125,18.503205948877962,0.2505567967891693,
16,instruct,multitask_dual,enhancement,0.9999999999999998,4356.5982666015625,162151.9385986328,18.065055547976026,0.3537946566939354,
16,instruct,multitask_dual,enhancement,test,28720.6904296875,162151.9385986328,9.595954035979787,0.32926829904317856,test
16,instruct,multitask_triple_instruct,enhancement,0.02,1334.0088958740234,1334.0088958740234,7.45256366410069,0.14711359329521656,
16,instruct,multitask_triple_instruct,enhancement,0.04,10373.595336914062,11707.604232788086,32.61171095484146,0.29814814527829486,
16,instruct,multitask_triple_instruct,enhancement,0.06,6702.687255859375,18410.29148864746,34.219872655478554,0.29981377472480136,
16,instruct,multitask_triple_instruct,enhancement,0.08,8052.63134765625,26462.92283630371,36.85643849067369,0.13518518706162772,
16,instruct,multitask_triple_instruct,enhancement,0.1,8354.290893554688,34817.2137298584,38.81517695636388,0.3202979415655136,
16,instruct,multitask_triple_instruct,enhancement,0.12000000000000001,9237.518798828125,44054.73252868652,40.905044130628156,0.2944444598009189,
16,instruct,multitask_triple_instruct,enhancement,0.13999999999999999,6613.5809326171875,50668.31346130371,40.34101390231187,0.3109869634111722,
16,instruct,multitask_triple_instruct,enhancement,0.16,8300.003784179688,58968.3172454834,41.064287775406264,0.15000000223517418,
16,instruct,multitask_triple_instruct,enhancement,0.18,8354.176391601562,67322.49363708496,41.68575457404641,0.3817504495382309,
16,instruct,multitask_triple_instruct,enhancement,0.2,5147.815612792969,72470.30924987793,40.37343133697935,0.44814815123875934,
16,instruct,multitask_triple_instruct,enhancement,0.25,15068.6875,87538.99674987793,39.01024810600621,0.37861916422843933,
16,instruct,multitask_triple_instruct,enhancement,0.3,8536.345458984375,96075.3422088623,35.675953289588676,0.4187082499265671,
16,instruct,multitask_triple_instruct,enhancement,0.35,7058.5960693359375,103133.93827819824,32.8347463477231,0.2886904949943225,
16,instruct,multitask_triple_instruct,enhancement,0.39999999999999997,17344.62890625,120478.56718444824,33.559489466420125,0.3801039457321167,
16,instruct,multitask_triple_instruct,enhancement,0.44999999999999996,14451.587158203125,134930.15434265137,33.406822070475705,0.4261321723461151,
16,instruct,multitask_triple_instruct,enhancement,0.49999999999999994,9882.873352050781,144813.02769470215,32.26671740078034,0.4038604522744815,
16,instruct,multitask_triple_instruct,enhancement,0.5499999999999999,11842.903442382812,156655.93113708496,31.73099678693234,0.2516703928510348,
16,instruct,multitask_triple_instruct,enhancement,0.5999999999999999,18678.021484375,175333.95262145996,32.55364883428518,0.4075723960995674,
16,instruct,multitask_triple_instruct,enhancement,0.6499999999999999,11434.164184570312,186768.11680603027,32.008246239251115,0.40163327008485794,
16,instruct,multitask_triple_instruct,enhancement,0.7,9053.04052734375,195821.15733337402,31.166824340820312,0.4114583482344945,
16,instruct,multitask_triple_instruct,enhancement,0.7499999999999998,6663.3692626953125,202484.52659606934,30.077915418310955,0.29695621132850647,
16,instruct,multitask_triple_instruct,enhancement,0.7999999999999998,16201.939208984375,218686.4658050537,30.453483610228897,0.443949523071448,
16,instruct,multitask_triple_instruct,enhancement,0.8499999999999999,12534.170288085938,231220.63609313965,30.30414627695146,0.4298441062370936,
16,instruct,multitask_triple_instruct,enhancement,0.8999999999999999,7521.5489501953125,238742.18504333496,29.55095742583673,0.43355605999628705,
16,instruct,multitask_triple_instruct,enhancement,0.9499999999999997,11039.247314453125,249781.4323577881,29.289567584168395,0.28433557351430255,
16,instruct,multitask_triple_instruct,enhancement,0.9999999999999998,13691.689453125,263473.1218109131,29.353066155404754,0.4694940596818924,
16,instruct,multitask_triple_instruct,enhancement,test,79943.328125,263473.1218109131,26.710099607417305,0.47922931611537933,test
24,base,attribute,all,0.02,1571.869873046875,1571.869873046875,3.1312148865475598,0.07968127727508545,
24,base,attribute,all,0.04,73474.5546875,75046.42456054688,74.67305926422574,0.06759443134069443,
24,base,attribute,all,0.06,111129.9453125,186176.36987304688,123.45913121554833,0.07554671913385391,
24,base,attribute,all,0.08,91237.8671875,277414.2370605469,137.94840231752704,0.033797215670347214,
24,base,attribute,all,0.1,65238.82421875,342653.0612792969,136.297955958352,0.09343936294317245,
24,base,attribute,all,0.12000000000000001,48880.82421875,391533.8854980469,129.8189275524028,0.4501992166042328,
24,base,attribute,all,0.13999999999999999,35227.3046875,426761.1901855469,121.27342716270158,0.41948309540748596,
24,base,attribute,all,0.16,46358.828125,473120.0183105469,117.633022951404,0.3538767099380493,
24,base,attribute,all,0.18,30671.46484375,503791.4831542969,111.33513439873964,0.37773358821868896,
24,base,attribute,all,0.2,15334.0146484375,519125.4978027344,103.24691682631949,0.41550692915916443,
24,base,attribute,all,0.25,72065.1328125,591190.6306152344,94.06374393241597,0.5330151319503784,
24,base,attribute,all,0.3,61972.296875,653162.9274902344,86.60341122914802,0.3778838515281677,
24,base,attribute,all,0.35,19337.275390625,672500.2028808594,76.42916273222632,0.6229116916656494,
24,base,attribute,all,0.39999999999999997,22523.107421875,695023.3103027344,69.11528543185504,0.48130467534065247,
24,base,attribute,all,0.44999999999999996,36621.82421875,731645.1345214844,64.6729545232462,0.5035799741744995,
24,base,attribute,all,0.49999999999999994,37587.53125,769232.6657714844,61.19591613138301,0.5298329591751099,
24,base,attribute,all,0.5499999999999999,40505.6796875,809738.3454589844,58.56211365147786,0.530628502368927,
24,base,attribute,all,0.5999999999999999,28598.029296875,838336.3747558594,55.57785565870189,0.49562451243400574,
24,base,attribute,all,0.6499999999999999,30516.271484375,868852.6462402344,53.17010257880389,0.560859203338623,
24,base,attribute,all,0.7,27398.55078125,896251.1970214844,50.92915087063782,0.5680190920829773,
24,base,attribute,all,0.7499999999999998,39183.71484375,935434.9118652344,49.61203457253961,0.5887032747268677,
24,base,attribute,all,0.7999999999999998,43550.87109375,978985.7829589844,48.6766996300211,0.5712012648582458,
24,base,attribute,all,0.8499999999999999,12921.5087890625,991907.2917480469,46.41804912480916,0.607796311378479,
24,base,attribute,all,0.8999999999999999,24339.248046875,1016246.5397949219,44.914988941700784,0.47494032979011536,
24,base,attribute,all,0.9499999999999997,15495.2509765625,1031741.7907714844,43.199840504605135,0.5385839343070984,
24,base,attribute,all,0.9999999999999998,15317.83203125,1047059.6228027344,41.649149673935334,0.536197304725647,
24,base,attribute,all,test,255240.421875,1047059.6228027344,30.454650026846437,0.6237919330596924,test
24,base_control,attribute,all,0.02,2032.7965087890625,2032.7965087890625,4.049395435834786,0.05378486216068268,
24,base_control,attribute,all,0.04,89484.2890625,91517.08557128906,91.06177668784981,0.07753478735685349,
24,base_control,attribute,all,0.06,153497.59375,245014.67932128906,162.4765777992633,0.05367793142795563,
24,base_control,attribute,all,0.08,129518.7734375,374533.45275878906,186.24239321670268,0.180914506316185,
24,base_control,attribute,all,0.1,107931.7109375,482465.16369628906,191.9113618521436,0.15506957471370697,
24,base_control,attribute,all,0.12000000000000001,117259.078125,599724.2418212891,198.8475602855733,0.07370518147945404,
24,base_control,attribute,all,0.13999999999999999,98798.265625,698522.5074462891,198.50028628766384,0.069582499563694,
24,base_control,attribute,all,0.16,102289.671875,800812.1793212891,199.10795109927625,0.10536778718233109,
24,base_control,attribute,all,0.18,77838.2890625,878650.4683837891,194.17689909034013,0.09542743116617203,
24,base_control,attribute,all,0.2,112840.5703125,991491.0386962891,197.1939217773049,0.13121271133422852,
