layer,model,task,group,data_pct,chunk_bits,cumulative_bits,bits_per_sample,accuracy
24,base,multitask_dual,suppression,0.44999999999999996,10641.9619140625,324504.84240722656,60.429207152183714,0.5360133647918701
24,base,multitask_dual,suppression,0.49999999999999994,12417.48828125,336922.33068847656,56.473739639369185,0.5503355860710144
24,base,multitask_dual,suppression,0.5499999999999999,16054.1552734375,352976.48596191406,53.782795362168834,0.5644891262054443
24,base,multitask_dual,suppression,0.5999999999999999,22593.388671875,375569.87463378906,52.4538931052778,0.6298157572746277
24,base,multitask_dual,suppression,0.6499999999999999,11568.552734375,387138.42736816406,49.90826703212119,0.6331658363342285
24,base,multitask_dual,suppression,0.7,21126.34765625,408264.77502441406,48.87642464077745,0.25
24,base,multitask_dual,suppression,0.7499999999999998,17919.33984375,426184.11486816406,47.61833685677811,0.5376884341239929
24,base,multitask_dual,suppression,0.7999999999999998,19800.48828125,445984.60314941406,46.71463319884928,0.6298157572746277
24,base,multitask_dual,suppression,0.8499999999999999,8093.712890625,454078.31604003906,44.76765414966371,0.6023489832878113
24,base,multitask_dual,suppression,0.8999999999999999,24360.267578125,478438.58361816406,44.54735415439144,0.5376884341239929
24,base,multitask_dual,suppression,0.9499999999999997,4129.63427734375,482568.2178955078,42.56577735692933,0.6834170818328857
24,base,multitask_dual,suppression,0.9999999999999998,5287.8701171875,487856.0880126953,40.882937066345036,0.6224832534790039
24,base,multitask_triple_base,suppression,0.02,1860.343994140625,1860.343994140625,7.816571403952206,0.0
24,base,multitask_triple_base,suppression,0.04,48208.46875,50068.812744140625,104.966064453125,0.06694560497999191
24,base,multitask_triple_base,suppression,0.06,41696.984375,91765.79711914062,128.16452111611818,0.17991630733013153
24,base,multitask_triple_base,suppression,0.08,54238.72265625,146004.51977539062,153.04456999516836,0.07983193546533585
24,base,multitask_triple_base,suppression,0.1,27670.943359375,173675.46313476562,145.57876205764092,0.06276150792837143
24,base,multitask_triple_base,suppression,0.12000000000000001,31614.0078125,205289.47094726562,143.35856909725254,0.1171548068523407
24,base,multitask_triple_base,suppression,0.13999999999999999,27366.525390625,232655.99633789062,139.31496786700038,0.3529411852359772
24,base,multitask_triple_base,suppression,0.16,26627.5390625,259283.53540039062,135.8216529074859,0.36401674151420593
24,base,multitask_triple_base,suppression,0.18,10974.6396484375,270258.1750488281,125.81851724805779,0.26778241991996765
24,base,multitask_triple_base,suppression,0.2,11101.6083984375,281359.7834472656,117.92111628133513,0.49579834938049316
24,base,multitask_triple_base,suppression,0.25,16758.251953125,298118.0354003906,99.93899946375817,0.5410385131835938
24,base,multitask_triple_base,suppression,0.3,20989.509765625,319107.5451660156,89.13618580056303,0.5778894424438477
24,base,multitask_triple_base,suppression,0.35,21102.716796875,340210.2619628906,81.4679746079719,0.573825478553772
24,base,multitask_triple_base,suppression,0.39999999999999997,22083.818359375,362294.0803222656,75.90489845427732,0.5628140568733215
24,base,multitask_triple_base,suppression,0.44999999999999996,19294.8671875,381588.9475097656,71.0593943221165,0.5075376629829407
24,base,multitask_triple_base,suppression,0.49999999999999994,32141.814453125,413730.7619628906,69.34809955797698,0.3758389353752136
24,base,multitask_triple_base,suppression,0.5499999999999999,17813.892578125,431544.6545410156,65.75417561191766,0.37353432178497314
24,base,multitask_triple_base,suppression,0.5999999999999999,11231.96484375,442776.6193847656,61.840309969939334,0.5544388294219971
24,base,multitask_triple_base,suppression,0.6499999999999999,7435.87646484375,450212.4958496094,58.03951216315707,0.571189284324646
24,base,multitask_triple_base,suppression,0.7,28571.078125,478783.5739746094,57.31875661135034,0.5906040072441101
24,base,multitask_triple_base,suppression,0.7499999999999998,16385.322265625,495168.8962402344,55.32613365812674,0.591289758682251
24,base,multitask_triple_base,suppression,0.7999999999999998,3886.3447265625,499055.2409667969,52.273514294207274,0.661641538143158
24,base,multitask_triple_base,suppression,0.8499999999999999,22825.0546875,521880.2956542969,51.45226221574454,0.5671141147613525
24,base,multitask_triple_base,suppression,0.8999999999999999,10496.330078125,532376.6257324219,49.56951822462029,0.6700167655944824
24,base,multitask_triple_base,suppression,0.9499999999999997,4373.67529296875,536750.3010253906,47.34500317768286,0.6113902926445007
24,base,multitask_triple_base,suppression,0.9999999999999998,12546.69921875,549297.0002441406,46.03176068416497,0.5906040072441101
24,instruct,attribute,suppression,0.02,849.2395629882812,849.2395629882812,3.568233457933955,0.11764706671237946
24,instruct,attribute,suppression,0.04,33207.34765625,34056.58721923828,71.39745748267984,0.15481171011924744
24,instruct,attribute,suppression,0.06,46017.25,80073.83721923828,111.83496818329368,0.10460250824689865
24,instruct,attribute,suppression,0.08,37135.23046875,117209.06768798828,122.86065795386612,0.08403361588716507
24,instruct,attribute,suppression,0.1,28764.546875,145973.61456298828,122.3584363478527,0.42677822709083557
24,instruct,attribute,suppression,0.12000000000000001,26567.59375,172541.20831298828,120.48967060962869,0.3682008385658264
24,instruct,attribute,suppression,0.13999999999999999,17778.486328125,190319.69464111328,113.96388900665465,0.42436978220939636
24,instruct,attribute,suppression,0.16,15319.431640625,205639.12628173828,107.72086237911905,0.28870293498039246
24,instruct,attribute,suppression,0.18,5853.18603515625,211492.31231689453,98.46010815497883,0.5062761306762695
24,instruct,attribute,suppression,0.2,6809.20361328125,218301.51593017578,91.49267222555565,0.542016863822937
24,instruct,attribute,suppression,0.25,30605.267578125,248906.78350830078,83.44176450160938,0.500837504863739
24,instruct,attribute,suppression,0.3,16345.83203125,265252.6155395508,74.0929093685896,0.48408710956573486
24,instruct,attribute,suppression,0.35,32861.953125,298114.5686645508,71.38758828174109,0.5218120813369751
24,instruct,attribute,suppression,0.39999999999999997,8379.52734375,306494.0960083008,64.21414121271754,0.572864294052124
24,instruct,attribute,suppression,0.44999999999999996,19276.693359375,325770.7893676758,60.66495146511653,0.5778894424438477
24,instruct,attribute,suppression,0.49999999999999994,19110.40234375,344881.1917114258,57.80777601599493,0.6224832534790039
24,instruct,attribute,suppression,0.5499999999999999,13774.0703125,358655.2620239258,54.648066741417914,0.4053601324558258
24,instruct,attribute,suppression,0.5999999999999999,6032.86279296875,364688.12481689453,50.934095644817674,0.6147403717041016
24,instruct,attribute,suppression,0.6499999999999999,20315.421875,385003.54669189453,49.63304714346971,0.5092127323150635
24,instruct,attribute,suppression,0.7,21901.908203125,406905.45489501953,48.713690278345446,0.676174521446228
24,instruct,attribute,suppression,0.7499999999999998,6536.67626953125,413442.1311645508,46.19465152676545,0.5946398377418518
24,instruct,attribute,suppression,0.7999999999999998,10621.546875,424063.6780395508,44.4185270807113,0.6281406879425049
24,instruct,attribute,suppression,0.8499999999999999,24675.3515625,448739.0296020508,44.241253041708646,0.5469798445701599
24,instruct,attribute,suppression,0.8999999999999999,8448.232421875,457187.2620239258,42.56864637094281,0.44891121983528137
24,instruct,attribute,suppression,0.9499999999999997,7998.6064453125,465185.8684692383,41.032536691297366,0.695142388343811
24,instruct,attribute,suppression,0.9999999999999998,10574.2958984375,475760.1643676758,39.869283865555666,0.5335570573806763
24,instruct,state,suppression,0.02,1088.2427978515625,1088.2427978515625,4.57244873046875,0.016806723549962044
24,instruct,state,suppression,0.04,29646.552734375,30734.795532226562,64.43353361053786,0.03765690326690674
24,instruct,state,suppression,0.06,29197.515625,59932.31115722656,83.70434519165721,0.0711297020316124
24,instruct,state,suppression,0.08,47208.84765625,107141.15881347656,112.30729435374901,0.04621848836541176
24,instruct,state,suppression,0.1,38164.64453125,145305.80334472656,121.79866164687893,0.0041841003112494946
24,instruct,state,suppression,0.12000000000000001,37822.15625,183127.95959472656,127.88265334827274,0.06694560497999191
24,instruct,state,suppression,0.13999999999999999,34504.9140625,217632.87365722656,130.31908602229134,0.05882353335618973
24,instruct,state,suppression,0.16,38019.171875,255652.04553222656,133.91935334323026,0.0711297020316124
24,instruct,state,suppression,0.18,30024.123046875,285676.16857910156,132.996354087105,0.17154811322689056
24,instruct,state,suppression,0.2,30141.880859375,315818.04943847656,132.3629712650782,0.10084034502506256
24,instruct,state,suppression,0.25,67731.21875,383549.26818847656,128.57836680807125,0.07537688314914703
24,instruct,state,suppression,0.3,68295.953125,451845.22131347656,126.21374897024485,0.11390284448862076
24,instruct,state,suppression,0.35,49861.12890625,501706.35021972656,120.14040953537514,0.19463087618350983
24,instruct,state,suppression,0.39999999999999997,48475.765625,550182.1158447266,115.26966600559953,0.165829136967659
24,instruct,state,suppression,0.44999999999999996,33125.3359375,583307.4517822266,108.62336159818,0.31658291816711426
24,instruct,state,suppression,0.49999999999999994,29843.8828125,613151.3345947266,102.77427666690019,0.14765100181102753
24,instruct,state,suppression,0.5499999999999999,35969.0703125,649120.4049072266,98.90604981063943,0.27805694937705994
24,instruct,state,suppression,0.5999999999999999,43529.84765625,692650.2525634766,96.73886208987103,0.1557788997888565
24,instruct,state,suppression,0.6499999999999999,52695.2265625,745345.4791259766,96.08682211241157,0.06867671757936478
24,instruct,state,suppression,0.7,40581.05859375,785926.5377197266,94.08913416972663,0.10402684658765793
24,instruct,state,suppression,0.7499999999999998,38040.4765625,823967.0142822266,92.06335355108676,0.23618090152740479
24,instruct,state,suppression,0.7999999999999998,38822.62109375,862789.6353759766,90.37285381543695,0.10385259240865707
24,instruct,state,suppression,0.8499999999999999,31395.994140625,894185.6295166016,88.15790491142675,0.268456369638443
24,instruct,state,suppression,0.8999999999999999,33028.15234375,927213.7818603516,86.33275436316123,0.2261306494474411
24,instruct,state,suppression,0.9499999999999997,23976.720703125,951190.5025634766,83.90142917557348,0.3685092031955719
24,instruct,state,suppression,0.9999999999999998,29456.884765625,980647.3873291016,82.17945087816153,0.25167784094810486
24,instruct,correctness_instruct,suppression,0.02,179.0735626220703,179.0735626220703,0.7524099269834887,0.529411792755127
24,instruct,correctness_instruct,suppression,0.04,27206.232421875,27385.30598449707,57.4115429444383,0.6276150345802307
24,instruct,correctness_instruct,suppression,0.06,28982.01953125,56367.32551574707,78.72531496612719,0.6317991614341736
24,instruct,correctness_instruct,suppression,0.08,27489.236328125,83856.56184387207,87.89996000405877,0.6134454011917114
24,instruct,correctness_instruct,suppression,0.1,29990.185546875,113846.74739074707,95.4289584163848,0.6485355496406555
24,instruct,correctness_instruct,suppression,0.12000000000000001,44518.41796875,158365.16535949707,110.5901992733918,0.6276150345802307
24,instruct,correctness_instruct,suppression,0.13999999999999999,52319.65234375,210684.81770324707,126.15857347499825,0.3529411852359772
24,instruct,correctness_instruct,suppression,0.16,30962.265625,241647.08332824707,126.58307141343482,0.35983261466026306
24,instruct,correctness_instruct,suppression,0.18,45620.05078125,287267.13410949707,133.7370270528385,0.6066945195198059
24,instruct,correctness_instruct,suppression,0.2,33834.4921875,321101.62629699707,134.5773790012561,0.6554622054100037
24,instruct,correctness_instruct,suppression,0.25,26162.83984375,347264.46614074707,116.4145042375954,0.6147403717041016
24,instruct,correctness_instruct,suppression,0.3,83427.4296875,430691.89582824707,120.30499883470588,0.6180904507637024
24,instruct,correctness_instruct,suppression,0.35,72367.1171875,503059.01301574707,120.46432304016932,0.3590604066848755
24,instruct,correctness_instruct,suppression,0.39999999999999997,35491.9609375,538550.9739532471,112.83280409663672,0.6381909251213074
24,instruct,correctness_instruct,suppression,0.44999999999999996,73183.265625,611734.2395782471,113.91699061047431,0.6365159153938293
24,instruct,correctness_instruct,suppression,0.49999999999999994,97033.75,708767.9895782471,118.80120509189526,0.6140939593315125
24,instruct,correctness_instruct,suppression,0.5499999999999999,78317.8203125,787085.8098907471,119.9277479644594,0.6683416962623596
24,instruct,correctness_instruct,suppression,0.5999999999999999,113288.9375,900374.7473907471,125.75066304340042,0.5829145908355713
24,instruct,correctness_instruct,suppression,0.6499999999999999,26121.5546875,926496.3020782471,119.44002862939888,0.6465661525726318
24,instruct,correctness_instruct,suppression,0.7,55190.40625,981686.7083282471,117.52504589108668,0.6661073565483093
24,instruct,correctness_instruct,suppression,0.7499999999999998,124520.5625,1106207.270828247,123.59857774617285,0.5996649861335754
24,instruct,correctness_instruct,suppression,0.7999999999999998,74562.25,1180769.520828247,123.67963976414026,0.41038525104522705
24,instruct,correctness_instruct,suppression,0.8499999999999999,13408.3955078125,1194177.9163360596,117.73419267830617,0.42281877994537354
24,instruct,correctness_instruct,suppression,0.8999999999999999,23191.85546875,1217369.7718048096,113.34914076394875,0.6314907670021057
24,instruct,correctness_instruct,suppression,0.9499999999999997,26254.365234375,1243624.1370391846,109.69605160440898,0.6180904507637024
24,instruct,correctness_instruct,suppression,0.9999999999999998,49603.125,1293227.2620391846,108.37402681967524,0.6107382774353027
24,instruct,multitask_dual,suppression,0.02,1714.384521484375,1714.384521484375,7.203296308757878,0.0
24,instruct,multitask_dual,suppression,0.04,45625.2421875,47339.626708984375,99.24450043812237,0.06694560497999191
24,instruct,multitask_dual,suppression,0.06,45291.38671875,92631.01342773438,129.37292378175192,0.19665271043777466
